Nr	Kurskod	Version	Kursplan sve	Kursplan sve_link0	Kursplan eng	Kursplan eng_link0	Json	Json_link0
7585	UU0005	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0005&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0005&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0005&ver=1&sprak=sv
7586	UU0006	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0006&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0006&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0006&ver=1&sprak=sv
7587	UU0007	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0007&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0007&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0007&ver=1&sprak=sv
7588	UU0008	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0008&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0008&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0008&ver=1&sprak=sv
7589	UU0009	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0009&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0009&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0009&ver=1&sprak=sv
7590	UU0010	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0010&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0010&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0010&ver=1&sprak=sv
7591	UU0011	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0011&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0011&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0011&ver=1&sprak=sv
7592	UU0012	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0012&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0012&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0012&ver=1&sprak=sv
7593	UU0013	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0013&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0013&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0013&ver=1&sprak=sv
7594	UU0014	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0014&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0014&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0014&ver=1&sprak=sv
7595	UU0015	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0015&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0015&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0015&ver=1&sprak=sv
7596	UU0016	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0016&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0016&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0016&ver=1&sprak=sv
7597	UU0017	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0017&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0017&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0017&ver=1&sprak=sv
7598	UU0018	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0018&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0018&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0018&ver=1&sprak=sv
7599	UU0019	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0019&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0019&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0019&ver=1&sprak=sv
7600	UU0020	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0020&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0020&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0020&ver=1&sprak=sv
7601	UU0021	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0021&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0021&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0021&ver=1&sprak=sv
7602	UU0022	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0022&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0022&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0022&ver=1&sprak=sv
7603	UU0023	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0023&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0023&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0023&ver=1&sprak=sv
7604	UU0024	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0024&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0024&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0024&ver=1&sprak=sv
7605	UU0025	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0025&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0025&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0025&ver=1&sprak=sv
7606	UU0026	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0026&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0026&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0026&ver=1&sprak=sv
7607	UU0027	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0027&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0027&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0027&ver=1&sprak=sv
7608	UU0028	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0028&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0028&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0028&ver=1&sprak=sv
7609	UU0029	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0029&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0029&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0029&ver=1&sprak=sv
7610	UU0030	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0030&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0030&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0030&ver=1&sprak=sv
7611	UU0031	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0031&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0031&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0031&ver=1&sprak=sv
7612	UU0032	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0032&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0032&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0032&ver=1&sprak=sv
7613	UU0033	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0033&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0033&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0033&ver=1&sprak=sv
7614	UU0034	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0034&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0034&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0034&ver=1&sprak=sv
7615	UU0035	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0035&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0035&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0035&ver=1&sprak=sv
7616	UU0036	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0036&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0036&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0036&ver=1&sprak=sv
7617	UU0037	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0037&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0037&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0037&ver=1&sprak=sv
7618	UU0038	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0038&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0038&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0038&ver=1&sprak=sv
7619	UU0039	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0039&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0039&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0039&ver=1&sprak=sv
7620	UU0040	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0040&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0040&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0040&ver=1&sprak=sv
7621	UU0041	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0041&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0041&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0041&ver=1&sprak=sv
7622	UU0042	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0042&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0042&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0042&ver=1&sprak=sv
7623	UU0043	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0043&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0043&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0043&ver=1&sprak=sv
7624	UU0044	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0044&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0044&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0044&ver=1&sprak=sv
7625	UU0045	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0045&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0045&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0045&ver=1&sprak=sv
7626	UU0046	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0046&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0046&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0046&ver=1&sprak=sv
7627	UU0047	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0047&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0047&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0047&ver=1&sprak=sv
7628	UU0048	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0048&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0048&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0048&ver=1&sprak=sv
7629	UU0049	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0049&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0049&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0049&ver=1&sprak=sv
7630	UU0050	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0050&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0050&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0050&ver=1&sprak=sv
7631	UU0051	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0051&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0051&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0051&ver=1&sprak=sv
7632	UU0052	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0052&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0052&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0052&ver=1&sprak=sv
7633	UU0053	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0053&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0053&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0053&ver=1&sprak=sv
7634	UU0054	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0054&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0054&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0054&ver=1&sprak=sv
7635	UU0055	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0055&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0055&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0055&ver=1&sprak=sv
7636	UU0056	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0056&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0056&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0056&ver=1&sprak=sv
7637	UU0057	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0057&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0057&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0057&ver=1&sprak=sv
7638	UU0058	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0058&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0058&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0058&ver=1&sprak=sv
7639	UU0059	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0059&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0059&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0059&ver=1&sprak=sv
7640	UU0060	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0060&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0060&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0060&ver=1&sprak=sv
7641	UU0061	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0061&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0061&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0061&ver=1&sprak=sv
7642	UU0062	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0062&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0062&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0062&ver=1&sprak=sv
7643	UU0063	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0063&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0063&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0063&ver=1&sprak=sv
7644	UU0064	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0064&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0064&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0064&ver=1&sprak=sv
7645	UU0065	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0065&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0065&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0065&ver=1&sprak=sv
7646	UU0066	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0066&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0066&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0066&ver=1&sprak=sv
7647	UU0067	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0067&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0067&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0067&ver=1&sprak=sv
7648	UU0068	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0068&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0068&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0068&ver=1&sprak=sv
7649	UU0069	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0069&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0069&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0069&ver=1&sprak=sv
7650	UU0070	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0070&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0070&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0070&ver=1&sprak=sv
7651	UU0071	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0071&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0071&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0071&ver=1&sprak=sv
7652	UU0072	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0072&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0072&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0072&ver=1&sprak=sv
7653	UU0073	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0073&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0073&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0073&ver=1&sprak=sv
7654	UU0074	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0074&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0074&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0074&ver=1&sprak=sv
7655	UU0075	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0075&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0075&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0075&ver=1&sprak=sv
7656	UU0076	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0076&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0076&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0076&ver=1&sprak=sv
7657	UU0077	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0077&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0077&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0077&ver=1&sprak=sv
7658	UU0078	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0078&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0078&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0078&ver=1&sprak=sv
7659	UU0079	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0079&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0079&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0079&ver=1&sprak=sv
7660	UU0080	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0080&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0080&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0080&ver=1&sprak=sv
7661	UU0081	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0081&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0081&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0081&ver=1&sprak=sv
7662	UU0082	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0082&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0082&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0082&ver=1&sprak=sv
7663	UU0083	1	Kursplan sv	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0083&ver=1&sprak=sv	Kursplan en	https://slukurs.slu.se/arkivering/kursplan.cfm?Kurskod=UU0083&ver=1&sprak=en	Json	https://slukurs.slu.se/arkivering/kursplanJson.cfm?Kurskod=UU0083&ver=1&sprak=sv
